RegionID,SizeRank,RegionName,State,CountyName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
43570,10084,Brooks,GA,Fayette County,407999,409676,410974,412306,412549,412833,414328,419201,427041,436131,444126,450825,456470,462376,467899,473758,479985,486246,491985,495910,499592,503687,509652,516848,526362,535683,544626,552460,558628,563322,563661,561934,558731,556060,554644,554417,556010,557496,561732,567100,571877,574002,574695,577695,581909,586053,589446,591934,594545,596930,599934,603039,605522,607487,608129,608866,609163,609540,608935,607530,606285,605932,605130,604494,603958,603820,603780,604056,605396,606939,608795,610173
35678,10131,Flintstone,GA,Walker County,152932,153560,154665,156093,157193,158068,159305,160932,163113,165093,167150,169151,171724,174767,177858,180442,182691,184945,187040,188837,189851,190936,192237,193867,196650,200034,203226,205546,206862,208491,209346,209809,209863,210655,211965,213421,214499,215413,217168,219537,222417,224778,226823,229277,231959,234481,236448,237830,238944,239806,241280,243508,245813,247415,247845,247591,246906,246157,245257,244830,244227,243797,242926,242894,243128,243697,243778,243749,243386,242992,242723,242716
3854,10181,Broxton,GA,Coffee County,126222,126697,127204,128484,129807,130653,131315,132968,135838,138321,139356,138988,138463,138436,139238,141414,144763,149211,152968,155730,157392,159631,162222,164947,168498,172113,173638,173737,173315,174966,176542,177632,177312,176785,175795,174911,174053,173792,174347,175505,177359,179438,181111,181780,182405,182476,183029,182097,180199,178258,178177,179588,181927,183780,184816,185017,184287,184228,182820,182180,180256,179151,177484,176174,174859,173502,172521,170994,169393,167561,166498,166283
49090,10212,Elberton,GA,Elbert County,90779,90752,90665,90690,90637,90543,90899,92297,94537,96919,98650,100073,101695,103524,105389,107172,109717,113057,116207,118381,119920,122453,126154,129981,133240,135248,136106,136598,137167,138477,139727,141152,142667,144029,144577,144087,143312,143071,144089,145796,147978,149885,151661,153099,154657,155857,157029,157537,157488,157214,157567,159043,161070,163781,166001,167747,168267,168163,167980,168099,168138,167919,167021,165786,164376,163407,163975,165192,166626,168146,170059,172275
46308,10279,Lookout Mountain,GA,Walker County,276564,275825,275367,276058,276360,276412,277909,281430,286971,292353,297616,302044,305726,309424,312967,317225,321033,325298,329643,334622,339475,344507,349657,354674,358544,361807,364995,369960,374968,380200,383157,385185,385158,384781,384252,383871,383345,383268,385070,388962,393139,396875,399105,400774,401445,402470,403581,405912,407238,408244,408611,410326,412980,414808,415479,415887,418244,422908,427907,432648,435942,438445,439538,440134,440559,440726,440855,440733,441085,441213,441979,443764
23778,10302,Boston,GA,Thomas County,136630,137283,138168,139765,141092,141646,141632,142452,144891,147545,149397,150420,151691,153621,155668,157962,160325,163224,165883,168118,169320,170585,172433,174592,177067,179112,180635,182353,183363,185226,185652,185350,183354,182074,181082,179856,177926,176855,177201,178744,180421,182002,182845,182945,183101,183181,184204,185109,185656,185356,185852,187575,189693,191271,191983,192464,191803,190945,190253,190961,191429,191098,189622,187783,186542,186023,186587,186978,187514,188525,190239,191856
44637,10308,Clermont,GA,Hall County,227596,228757,230026,231237,231659,232210,233486,236927,241578,246807,251855,256697,261437,266565,271670,276983,281882,286965,291190,294464,297093,300316,304985,310466,317775,326239,334919,343163,349900,355766,358922,360246,360009,359708,358439,356842,354427,352996,352758,354429,357422,360575,363107,365815,369142,372382,374725,376143,377717,379584,382475,385743,389091,391246,392820,394180,395228,395791,396142,397404,399429,400805,400661,399491,397810,395569,393114,391075,389834,388757,387739,387048
8494,10349,Ellaville,GA,Schley County,113341,113923,114914,116140,117607,118678,119866,121205,123164,125368,127747,130116,132339,134283,136583,139135,141986,144339,145166,144557,143182,142901,144125,145585,148248,151388,154906,157200,158125,158989,159389,159239,158508,158226,158337,158825,158091,157199,157474,159893,163601,166083,167835,169378,171618,173428,174491,174420,173823,173368,174385,176230,178407,179635,179980,179848,179124,178673,178023,178848,179649,180466,179006,176585,174249,172740,172041,171343,170757,170217,169793,170000
35867,10392,Nahunta,GA,Brantley County,135862,136351,137784,139773,140831,140610,140241,141131,143622,147145,150794,153986,156337,157876,158355,158389,158722,160736,163023,164966,165123,165854,167892,170904,174770,178268,179537,178429,174511,173180,172830,174110,173724,172639,171157,169418,168211,167518,169151,172165,175633,177708,177728,176059,174278,172318,170961,168851,166918,165601,165849,167065,168323,169095,169434,169494,168708,167397,166107,165997,165742,164997,163270,161769,160670,159972,159620,159669,159965,161131,163155,165736
50161,10399,Sparks,GA,Cook County,98588,99139,100218,101886,103511,104719,105717,107363,109812,112510,114156,114563,115097,116368,118577,120004,120943,121877,122953,123622,123493,123541,124613,126299,129311,132112,133500,133292,132488,132917,133298,133408,132836,132521,132236,131389,129341,127213,126347,127243,128953,130013,130748,131261,132278,132919,132871,132264,131519,130999,131633,132677,134045,134111,133089,131218,128579,126404,124850,125089,125551,125367,123941,122002,121525,121814,123373,124054,124660,124773,124984,125060
55425,10450,Bowman,GA,Elbert County,117147,117680,118655,120395,121866,123356,124682,126377,128328,130586,132489,133595,134923,136914,139889,142683,145678,148687,151136,152659,153758,155682,158923,162503,166695,170497,173110,174773,175356,176532,176840,176840,175621,174105,172223,170726,169807,169606,170593,171932,173368,174193,175242,176476,178241,179663,181352,182630,183478,184222,185781,188278,190802,193437,195536,197506,198129,198811,198739,199376,199435,199835,199172,197304,195099,193611,194305,195302,196195,197013,198577,200827
25342,10504,Juliette,GA,Monroe County,209419,210383,210999,211405,211197,211163,212032,214204,217700,221749,225544,228500,230990,233422,235932,238871,242516,245885,248529,249952,251076,252597,254692,257147,260922,265430,269703,273086,276173,279998,282462,283039,282103,280762,279290,277899,276882,276549,276958,278286,280013,281509,282403,283008,283470,284023,284949,285852,286035,286059,287170,289827,292867,295729,298100,300434,301987,302821,302210,301895,301625,301793,301293,300741,300820,301043,301557,301543,301223,301293,302347,304089
16871,10529,Baldwin,GA,Banks County,158111,159794,161450,162955,163952,164832,166241,168363,171390,174732,178497,182307,186481,191180,195908,200271,204133,208003,211023,212862,213379,213708,214547,216056,219601,224729,230722,236149,240695,244636,247546,248833,248983,248510,247844,246930,245223,243688,243943,246359,249435,252253,254283,256643,258751,260552,261597,262418,262936,263535,264328,266226,268823,271701,274075,276077,277037,277886,279094,281934,284608,286208,286088,286022,286833,287686,288196,288360,288780,289410,290056,290756
4285,10558,Cusseta,GA,Chattahoochee County,112634,113889,115135,116802,117932,118754,119070,119993,121967,124200,126288,127539,128407,128859,129176,129458,129960,130521,130350,130329,130247,131650,134229,137213,140571,143493,145254,145742,144517,143503,142275,141140,139493,137246,134409,131604,128882,127231,127106,129019,131629,133535,134240,133836,133346,132789,133181,133389,133830,134232,135704,137433,139090,140553,142479,144459,145467,145668,145166,145300,145356,145465,144863,143309,142298,141641,142088,142205,142093,142121,142152,142760
10234,10567,Baconton,GA,Mitchell County,105058,104625,104627,105206,105878,106164,106633,107734,109934,112633,114905,116406,117660,118693,119873,121280,123069,125380,126956,127931,128404,129859,132232,135032,137631,139451,139251,138122,136951,137498,138410,138812,138146,137390,137069,137194,137321,137992,139272,140822,142592,144497,146882,149215,151703,153563,154932,155338,155443,155563,157023,158970,161411,163618,165667,167148,167715,168119,168029,167779,166818,165450,163891,163030,163053,163778,165152,166979,168044,168177,167880,167636
17618,10611,Crandall,GA,Murray County,146455,146860,147414,148937,150060,150553,150769,152039,154409,157313,159701,161745,163756,166387,168866,171322,173893,178180,182555,186213,187660,189678,192322,195219,198331,201394,203490,204231,203898,204730,206043,206854,205810,203591,201139,199351,197415,195678,194969,195783,197667,199551,201387,203337,205478,207137,208273,208868,208167,207040,207857,210772,214951,217697,219627,220860,221318,221457,221341,221992,222213,222166,220777,219000,217175,215639,214637,213840,213812,213634,213569,213259
50144,10611,Tybee Island,GA,Chatham County,472253,473106,475308,477074,477787,476625,477343,479894,484720,489693,495061,500672,507009,514603,523177,533469,544700,555512,564452,572094,577975,584735,592249,602329,615308,632183,651023,670530,687684,702117,708385,707920,702838,701096,703462,709245,714991,721150,728157,735298,742136,749779,757769,764147,769857,774562,779906,783294,784267,784902,786277,787251,786203,781738,776738,771819,769040,767826,765170,761061,756279,753506,750774,746279,739568,730627,722113,712898,706681,702197,700145,697395
10083,10717,Allenhurst,GA,Long County,157586,158154,158802,159459,160068,160743,161598,162895,164750,166982,169095,170838,172247,173555,175057,176590,178721,181512,184369,186764,188756,191213,194105,196712,199849,203580,207567,211383,214402,217727,220296,222451,223939,225194,226189,226709,226605,226604,227505,229424,231732,233994,235746,237432,238592,239852,240963,241882,242758,243666,244942,246389,247580,248464,249281,250256,251077,251561,252057,252953,253973,254843,255082,255169,255015,254873,254471,254273,254724,255635,256719,257649
127737,10815,Chattahoochee Hills,GA,Fulton County,358086,360558,362595,365146,366726,367555,368361,371239,377259,385757,395404,404187,412692,421794,430414,438134,446569,456318,463529,465820,465555,466375,471958,480108,492748,505669,517741,528013,533862,538284,537030,534706,529885,527701,525546,522766,518162,514927,514479,516302,518212,519831,521397,523245,525594,528391,533231,539715,545621,550252,554769,558770,560342,558211,556281,554879,553382,550593,547706,545920,545785,545986,545749,543891,541509,538853,537074,537079,539051,540669,541989,542187
36175,10853,Odum,GA,Wayne County,158215,158166,158175,159233,160384,161720,163470,165966,169575,172735,175569,177381,179015,180449,182005,183513,185779,188575,191193,193271,194726,197100,200264,204063,208075,211919,213829,214139,213332,214148,214597,213645,210390,206611,203663,201835,200123,198507,198265,199957,202553,204666,206065,207313,208941,210500,212810,214275,214675,214775,215924,218862,221719,224267,226221,227870,229201,230618,231940,234318,236455,238099,237667,236206,235061,234163,233745,233067,233210,234663,237135,239912
14139,10935,Tiger,GA,Rabun County,217598,219182,220775,221206,220753,220656,222230,225999,231276,237530,243878,250639,257765,265669,273806,282287,292226,300188,306189,308208,308592,308658,310329,315123,323349,332758,343199,352329,359613,364024,365348,363805,361127,357662,354577,350426,346557,345338,345639,348308,350934,354695,357974,360954,364810,368798,372285,373762,373274,372048,372471,375357,379478,382883,384501,386438,388691,391201,391774,391645,391454,391905,391997,393461,395635,396959,396820,395418,394979,394208,394101,393923
128578,10940,Fairview,GA,Walker County,118356,118169,118977,121116,123229,125042,126756,128683,131114,133113,134787,135951,137158,138628,140286,142315,144373,147066,149667,152175,153695,155064,156661,158603,161172,163402,165225,166885,168416,170382,171426,171504,170934,171128,172434,173736,174082,173875,174502,176176,178670,180375,181467,182087,183047,183489,184130,184617,185261,185431,186428,188643,191508,193694,194854,194983,194358,193528,193149,193657,193659,193174,192350,192635,193164,193701,194190,195103,195991,196725,197335,198188
34805,11003,Whigham,GA,Grady County,153005,154062,155229,157129,159078,160822,162310,164048,166881,170290,173976,176706,178839,180481,181596,182862,184310,186679,188608,189801,189835,190274,192053,194656,198624,202574,205777,207705,208324,209426,209342,208597,206654,204764,202715,200553,198406,197618,197974,199746,201510,203438,204731,205847,206957,207414,207304,206493,206000,205763,207498,210587,214040,215873,216147,216523,216114,215435,213073,212063,211406,211505,210475,208589,207278,205805,205075,204081,203178,202518,202066,201877
41791,11097,Wrens,GA,Jefferson County,96321,96401,97296,99375,100780,101011,100698,102025,105708,110617,114615,117334,118918,120098,120914,121884,123703,126975,129466,130599,130164,130642,132695,134885,137665,139970,140597,139694,138025,138465,139515,139985,138839,136461,133667,130046,126801,124816,124490,125262,126480,127164,127728,127661,128850,129940,131193,131464,131009,129297,128770,129402,131805,134359,135988,136639,136022,135725,135836,136558,136577,136087,134446,132866,131707,131429,131755,132227,131854,130334,127655,125465
30856,11139,Chester,GA,Dodge County,108986,109910,111112,112433,113353,113838,114713,116236,118782,121629,124129,126223,128124,130074,132004,133865,136195,139294,141509,142368,141780,142029,143552,145652,149074,152837,155906,157641,158285,159745,160756,161505,161493,161432,161109,160566,159334,158516,158485,160144,162246,164406,165824,166666,167136,166786,166190,165042,163683,162393,162311,163500,165110,166151,166581,167394,167347,166981,165558,165562,165890,166562,165709,163672,161758,159927,159241,158508,158872,159848,161559,163488
52954,11212,Lexington,GA,Oglethorpe County,173531,174869,176685,178244,179423,179593,180055,181344,184325,187597,190492,193481,196814,200856,204133,206707,209076,212027,213937,214169,213511,214682,217634,221129,226511,233343,239788,243364,244863,247042,249238,251380,252552,253846,254078,253430,251968,250913,251230,252711,254682,257184,260036,263706,267249,270129,271449,271633,271685,272456,274627,277178,279864,281415,282112,282628,282703,282952,282484,282869,283160,283530,282813,281694,280324,279196,278663,279095,280204,281625,283009,284139
52848,11267,Lake City,GA,Clayton County,130753,132590,134451,136436,137854,138962,139656,140550,142104,144217,146789,149146,151877,154816,158407,162294,166554,171138,173834,174896,174632,175295,177323,179942,185473,192282,200355,206868,211610,215021,216284,216245,215264,214200,213544,213280,213835,215047,216713,218019,218676,218838,219119,220432,221604,222503,222717,223105,224305,225819,228398,230756,232813,233065,232228,229992,227696,225043,222478,219928,216973,213903,210491,207174,204410,201956,200631,200019,200103,199847,199523,198705
22818,11315,Waverly Hall,GA,Talbot County,194111,196246,197850,198781,199008,199073,199453,201043,203701,207124,210867,214716,218319,221574,224110,226775,229479,232638,234441,234955,234496,234839,236387,238651,243184,249281,255430,260039,262915,265969,268308,270072,271005,271364,271057,269774,267341,265018,264609,266521,269331,271585,272951,274798,276815,278946,280475,281838,282791,283400,284796,286887,289004,290182,291106,292619,293777,294711,295159,296491,298001,299455,299462,298854,298287,298152,298915,299420,300311,300927,301620,302417
7733,11597,Wadley,GA,Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,82602,80763,79970,78506,78627,78801,78625,77309,75177,73018,70876,69511,68696,68368,68376,69022,69804,71205,71943,73040,73324,74066,74133,73991,72903,73029,73995,75875,77693,78641,78728,77841,77341,77618,78818,79476,79362,78050,76498,75405,74799,75010,74871,74224,72872,71606,70808
44140,11609,Berkeley Lake,GA,Gwinnett County,471982,473515,475712,477247,477299,475745,475306,477703,482669,488955,495574,501520,508009,515751,525665,537120,550579,563869,575204,583107,589810,597031,605123,614460,625837,638272,652600,666904,679535,689500,694469,695100,691919,688314,686774,685703,686528,688743,692451,696707,702587,709910,716935,721312,723044,722920,721557,720456,719776,721227,726403,734037,741546,745489,747213,748524,750844,755505,761184,766755,769996,771605,771667,771952,771739,770865,768613,765575,763309,762803,762831,762478
24888,11684,Glenwood,GA,Wheeler County,103286,103537,104412,106184,107862,108594,109210,110224,112651,115182,117417,119148,120557,121751,122987,124221,125605,127619,129514,130803,130608,130734,132021,133838,136402,138434,139319,138697,137145,137036,137327,137834,136781,135735,134743,134476,134049,133441,133743,135094,137585,139768,141422,142484,143709,144312,144677,143830,142491,141212,141612,143351,145185,147393,149631,151967,152312,152117,151333,152256,152592,152238,150467,148375,147204,146196,146191,146572,147547,148879,150449,152337
23136,11698,Alamo,GA,Wheeler County,85343,85663,86444,87710,88637,88779,89001,89876,92206,94981,97328,98870,99988,100918,102325,103495,105055,107011,109204,110700,111103,111635,113535,115716,118063,119439,119877,119497,118798,119331,119874,119782,118163,116576,115829,115595,115359,114762,115360,116512,118312,119237,119686,119685,120198,120545,121034,120152,118943,118120,119335,121857,124229,126683,128918,130994,131522,131901,132208,133822,135092,135327,134199,132081,130608,129305,128720,128339,128401,129059,130126,131310
39731,11720,Meansville,GA,Pike County,183227,184348,185797,187068,187442,187485,188420,190898,194896,199160,203194,206847,210065,213477,216660,220462,224508,229555,233602,236368,237750,239729,243354,247495,253320,258424,262993,266354,268749,271223,272197,272728,272428,272008,271718,271448,270891,270731,271868,274551,277834,280544,282705,284799,287145,289366,291561,293436,294995,296416,299029,303190,307586,310343,311132,310646,309826,309207,308470,308730,308283,307987,306789,305835,304899,303842,303677,304351,305698,307431,309538,311440
46029,11756,Keysville,GA,Burke County,139868,140813,142065,143232,143811,144304,145358,147542,150994,154536,158071,161176,163968,166219,168179,169954,172012,175228,178090,180346,180529,181313,182794,184909,188685,193384,197336,198262,196988,196429,196930,197529,197297,196689,195633,194287,191586,189046,188268,190426,193956,196772,198390,198852,198953,198160,197566,196095,193960,191602,191339,193025,196491,199599,202140,203506,203780,203937,203046,202928,202657,202483,200893,198639,197562,197503,198995,200061,201900,204104,207627,210972
8925,11777,Naylor,GA,Lowndes County,145945,147167,148670,150244,151346,151680,152237,153423,155851,158575,161070,163071,164987,167114,169205,171245,173706,177063,180185,182664,184067,185648,188099,191122,194876,198750,201561,203893,205192,207827,209976,212026,212632,213124,212508,211307,209708,209057,210197,212527,215046,216737,217792,218662,219407,219825,220492,220930,221064,220969,222175,223979,226239,227771,228922,229420,229358,229434,230016,231647,232733,233131,232180,231530,231658,232079,232925,233302,233942,234477,235156,236492
55041,11782,Warrenton,GA,Warren County,86001,85838,86149,87121,87570,87386,86678,87128,88849,91268,92967,94128,95353,97189,99322,101281,103382,105956,107799,109038,109180,110144,111904,113710,116507,119108,120927,121733,121996,123140,124091,124087,123595,122867,121974,120142,118029,116947,117403,118285,119816,120905,121723,121540,121679,121363,120674,118613,116354,114205,114093,115869,118306,120477,121734,122215,121325,119764,117688,116563,115659,115781,114919,112799,110598,108956,109141,108972,109107,109202,110009,110700
10880,11792,Clyo,GA,Effingham County,181799,183109,184699,186509,187483,187713,187849,189162,192514,196238,199537,202027,204818,207799,211212,214728,218550,222435,225570,227762,229102,231446,235134,239310,243447,246841,249272,251191,253198,256017,257753,258264,257513,257480,257587,257705,257625,258797,262335,267053,271912,275797,279350,283339,287750,291471,293974,295364,296452,298088,301278,305665,309836,313215,315767,318124,318868,319200,319062,320412,322066,323962,324263,323484,322225,320752,319225,317474,316362,316168,316695,317844
27084,11802,Shiloh,GA,Harris County,132664,134189,135608,136820,137406,137613,138194,139751,142419,145496,148832,151931,154709,157277,159547,161832,163863,165746,166182,165511,163998,163656,164697,166660,170901,176094,180720,182681,182942,183738,184735,185794,186173,186297,185929,185124,183018,180737,180229,182272,185246,187330,188347,189918,191678,193917,195194,195874,195772,195992,197678,200612,203430,205306,206593,207961,208746,208963,208634,209255,209762,210458,209611,207788,205778,204022,203636,203441,203801,204012,204107,204627
7998,11891,Woodbury,GA,Meriwether County,105633,106275,107278,108547,109094,109458,110054,111851,114497,117837,121087,124495,127968,132070,136283,139634,141862,143621,144332,144150,142943,143303,145350,148444,152845,157068,160573,162929,164829,167449,169461,170276,170114,169760,169411,168162,165572,163626,162849,163977,166009,169142,172340,174959,176598,177443,178415,179003,179458,179728,181162,184350,186957,188179,187524,187305,187345,187993,188039,189262,189940,190438,188972,186176,183936,181751,180947,180144,180268,180665,180942,180934
20101,11938,Ranger,GA,Gordon County,160894,162385,164149,165685,166534,166909,167551,168823,171459,174735,178489,182215,185989,190499,194673,198920,203162,208141,212209,215074,216361,218305,221079,224351,229042,234093,239438,243944,247613,251715,253779,254365,252903,251852,250295,248101,244957,243629,244922,248844,253554,258182,262152,265779,269333,272482,274832,276911,278853,280763,282472,284816,287374,289446,290633,291031,290395,289874,289341,290945,292579,294297,294290,293209,292106,290838,290367,289757,290401,291642,293838,296394
23150,11951,Menlo,GA,Chattooga County,156954,157564,158544,159621,160118,160085,160860,163115,167118,171152,175425,179280,183311,186852,190299,194230,198112,202616,206515,209062,210109,210753,213022,215678,219671,223892,228033,230861,233039,235375,237370,238034,237529,236607,235240,233370,231177,229471,229143,230391,232600,234984,237274,239668,242714,245034,246950,248055,248125,248096,248777,251251,254346,256188,256740,256205,255264,255047,255094,256175,256682,257082,256526,255782,255161,255003,255304,255604,255653,256540,257833,259781
24379,11961,Dexter,GA,Laurens County,150088,150553,150949,151458,151835,151942,152392,153755,156531,159689,162421,164468,166388,168383,170136,171859,173975,176775,179077,180159,180441,181541,183580,185862,188976,192199,194192,195221,195285,197177,198697,200208,200089,200014,200040,200081,199291,198359,198280,199278,201126,202705,203248,202568,201414,200534,200325,200459,200321,200372,201299,202772,203981,204205,204318,204561,204589,204824,204845,205809,206785,207519,207171,206142,204918,203668,201890,199563,197515,195953,195776,196251
23311,12000,Molena,GA,Pike County,181446,182961,185290,187352,188659,189322,190554,192950,196740,200812,204597,208029,211433,215602,219476,223457,226684,230564,234227,237679,240438,243033,246244,249675,254168,258671,262645,266250,269292,272704,274203,274066,272251,270272,268441,266537,264811,263976,264817,266916,269806,272576,275185,277645,280204,282294,283453,284024,284400,285385,287666,291400,295221,297876,299140,299637,299430,298782,297429,297016,296913,297687,297409,296323,294669,293464,293461,294047,295049,296160,297776,299313
26420,12022,Patterson,GA,Pierce County,118808,119527,120988,123372,125002,125816,126162,127289,129429,131780,133330,133781,134104,134893,136389,138172,140062,142093,143762,145272,146204,147765,149727,152030,154548,156738,158378,159663,160219,161032,161190,161906,161917,162430,162605,163390,163839,165011,167200,169644,172467,174721,177053,178750,180004,180686,181384,181750,182206,181997,182177,182818,183856,185016,185553,186051,186422,187073,187441,188023,188517,188900,187934,186268,184949,184514,185256,186330,187957,189465,191255,193189
16275,12166,Haddock,GA,Jones County,159354,160471,161081,161221,161107,160780,161033,162470,165259,168243,170407,171809,173402,175430,177633,179569,181824,184453,186652,188058,188530,189752,191738,193896,197047,200638,203935,206440,208232,211350,213710,215089,214692,213271,211342,209642,208704,208599,209367,211252,213836,215909,216927,216938,216391,215673,215421,215476,214883,214590,215930,218554,220944,222739,224190,225516,225468,225401,225602,227373,228354,228720,227768,227544,228193,229080,229668,229543,229514,229770,230564,231903
41847,12173,Ambrose,GA,Coffee County,140007,140957,141822,143558,145166,146182,147021,148562,151359,153657,155183,156066,157396,158981,160531,162524,165245,169031,172361,175141,176937,179447,182440,185595,189773,193855,195953,196253,195341,195867,196271,196442,195239,193736,191994,190893,190003,189832,190407,191973,193925,196398,197936,198777,198974,198986,199065,198251,196195,194524,194774,196745,199400,201066,202060,202595,202704,203143,202602,202850,202426,202419,201652,200454,199223,198115,197996,197379,196470,194917,193700,193129
50579,12190,Rutledge,GA,Morgan County,266497,267506,268514,269545,270673,272012,273961,277055,281584,286914,292898,298127,303145,307668,311642,315658,319717,324761,329463,333376,336033,338496,342091,346735,353258,359408,365417,371148,376381,380971,383370,384079,384164,383894,384440,384810,385210,386388,389038,393065,396658,399829,402714,405617,408482,410303,411765,412632,412932,413468,415339,418398,421941,423590,424507,424627,425192,425196,424252,423310,422847,422428,421419,420529,420790,421903,423334,424445,425815,427954,430704,432874
48679,12282,Cave Spring,GA,Floyd County,158110,158982,160292,161937,162806,162838,163247,164881,167677,170493,173078,175222,177598,180500,183342,186225,188778,191572,193696,195125,196420,198280,201270,204477,208651,213208,216951,219692,221191,223804,225435,225909,224219,221837,219383,217289,216081,215749,216461,217157,217679,218304,219202,219982,220310,220458,221126,221883,222276,222570,223802,226245,228757,230391,230950,231500,231812,232566,232876,234064,234768,235321,234345,233106,232037,231589,232440,233949,235879,237164,238224,239324
38148,12297,Dawson,GA,Terrell County,46822,47118,47791,48649,49302,49916,50385,51198,52300,53523,54484,55082,55481,56107,56614,57099,57578,58211,57672,56418,55093,55056,55621,56485,58653,61414,63331,63827,63710,64573,65816,67077,67983,68578,68684,68181,67218,66251,65977,66542,68166,69773,71453,72959,74161,74272,73554,72167,71106,70264,70560,71714,73293,75004,75963,76245,75632,75592,76085,77541,79023,80333,80831,80001,79212,78485,78519,78350,78521,79247,80465,81697
51913,12324,Enigma,GA,Berrien County,131423,131981,133446,135910,137948,139296,140138,141998,144798,147625,149903,151671,153341,155082,157223,159600,161914,164231,165925,166443,166258,167291,170104,173622,177738,180963,182056,181487,180112,180353,180102,179203,176318,173297,171099,169052,166360,164294,164520,166848,169555,171546,172681,172633,172257,171462,170752,169601,168483,167718,168225,169775,172297,173894,174278,173315,172305,171816,171827,173050,174186,174789,173827,172183,170897,169710,168435,166323,164489,163684,163942,164919
28806,12351,Jeffersonville,GA,Twiggs County,73954,74478,75300,76235,76564,76856,77490,79306,82036,85134,87573,89328,90830,92214,93743,95092,96374,97685,97555,97209,96522,97857,99899,101718,103805,105848,108105,109522,110736,112726,114636,115480,115105,114704,114364,113577,111638,109886,109454,110190,111673,112925,113859,113827,113335,112332,111586,110380,108785,107038,107024,108673,110598,112129,112891,113113,111975,110625,109354,109386,109319,109481,108712,107184,106155,104975,104409,103649,103397,103482,103258,102602
14773,12375,Coolidge,GA,Thomas County,130019,130004,130235,131211,132146,132709,133000,133949,136265,138902,140864,142072,143617,146133,148705,151441,153863,156997,159744,162178,163731,165909,168811,172195,175973,179322,181357,182477,182676,183852,184353,184659,183376,182091,180553,178622,176368,175057,175036,176305,177525,178623,178813,178312,178135,177836,178621,179350,179854,179537,179996,181611,183494,185218,186560,188139,188648,188321,187351,187355,187168,186858,185534,184183,183069,182440,182436,182884,183499,184420,185664,187331
5897,12391,Meigs,GA,Mitchell County,118529,118529,119340,121059,122491,123285,123662,124615,126660,129284,131047,131985,132627,134072,135627,137300,138599,140188,141213,141935,142069,143272,145544,148434,151638,154085,155102,154704,153692,154300,154751,154531,152231,149868,148049,146552,145115,144233,144530,145930,147696,149219,150442,151487,152703,153556,154216,153908,152798,151299,151105,152450,154573,156489,157377,157907,157491,156799,155207,154722,154394,154128,152700,151046,150029,149388,149585,149888,150250,150511,151287,152630
8296,12408,Adrian,GA,Emanuel County,,,,,,,,,,,,,,,,,,,,,,,,,,117407,116287,115862,115169,116140,117882,119317,119470,118784,118311,117862,117036,115692,115077,115534,117125,118604,120521,122210,124258,125225,126009,126009,125669,124806,124953,126103,128500,130645,132256,133246,133463,133524,133091,133325,133559,133054,131374,128714,126832,125095,124757,124534,124787,124699,124900,125086
28964,12495,Musella,GA,Crawford County,143941,145059,147503,150052,151304,152460,153471,155284,157251,159226,160787,161893,162814,164239,165981,168822,172236,176156,178151,178296,176877,175754,175090,174860,177299,182205,188049,192865,195895,199364,201815,203555,203518,202800,201413,200346,198815,197559,197074,199064,201738,204598,206638,209232,211589,212198,211687,210060,208303,207316,209238,214432,220711,225453,228012,229216,228852,227842,225907,225187,224276,223108,220481,217386,215075,213337,212548,211928,211401,211622,212350,213784
4134,12610,Climax,GA,Decatur County,,,,,,,,,,,,,,,,,,,,,,,,,,188231,187056,187158,187115,188363,189266,189219,187778,185840,183872,182276,181222,180893,181963,183644,185856,187718,189422,190885,192178,193356,194366,194818,194254,193388,193801,195729,198082,199688,200014,200286,199950,199759,199119,199534,200046,200461,198925,195878,193212,191516,191584,191737,192487,193674,196194,198986
43068,12712,Scottdale,GA,Dekalb County,218918,222467,225564,227030,227576,228515,229467,231277,234362,238889,243704,247840,251350,255903,261582,268456,275172,280912,283757,284090,283826,284755,286654,288716,292068,296946,303140,309503,315665,321257,324171,324347,322860,322077,322471,321606,320406,318656,318154,318090,318787,320240,321449,322188,322642,323871,326149,328047,329304,329782,330750,332095,332959,333045,332275,331236,330461,330119,330345,330119,329435,328314,326580,324457,322159,320687,319673,319135,318829,318516,318334,317688
